Orbit Number,Down Orbits,Up Orbits,Labels,EQtime,,,
33338,1137_333380_20100923_203907_20100923_211222.pkl,1137_333381_20100923_212737_20100923_220052.pkl,0,,,,
33339,1137_333390_20100923_221537_20100923_224925.pkl,1137_333391_20100923_230437_20100923_233752.pkl,0,,,,
33340,1137_333400_20100923_235307_20100924_002624.pkl,1137_333401_20100924_004137_20100924_011525.pkl,0,,,,
33341,1137_333410_20100924_013007_20100924_020422.pkl,1137_333411_20100924_021907_20100924_025324.pkl,0,,,,
33342,1137_333420_20100924_030737_20100924_034253.pkl,1137_333421_20100924_035637_20100924_043224.pkl,0,,,,
33343,1137_333430_20100924_044537_20100924_052225.pkl,1137_333431_20100924_053437_20100924_061154.pkl,0,,,,
33344,1137_333440_20100924_062407_20100924_070153.pkl,1137_333441_20100924_071307_20100924_075125.pkl,0,,,,
33345,1137_333450_20100924_080237_20100924_084122.pkl,1137_333451_20100924_085237_20100924_093055.pkl,0,,,,
33346,1137_333460_20100924_094207_20100924_101955.pkl,1137_333461_20100924_103207_20100924_110924.pkl,0,,,,
33347,1137_333470_20100924_112207_20100924_115822.pkl,1137_333471_20100924_121137_20100924_124724.pkl,0,,,,
33349,1137_333490_20100924_143937_20100924_151352.pkl,1137_333491_20100924_152907_20100924_160222.pkl,0,,,,
33350,1137_333500_20100924_161737_20100924_165124.pkl,1137_333501_20100924_170637_20100924_173954.pkl,0,,,,
33351,1137_333510_20100924_175507_20100924_182824.pkl,1137_333511_20100924_184337_20100924_191654.pkl,1,24-09-2010 19:01,,,
33352,1137_333520_20100924_193137_20100924_200451.pkl,1137_333521_20100924_202007_20100924_205325.pkl,1,24-09-2010 21:40,,,
33353,1137_333530_20100924_210837_20100924_214154.pkl,1137_333531_20100924_215707_20100924_223021.pkl,1,24-09-2010 21:40,,,
33354,1137_333540_20100924_224537_20100924_231851.pkl,1137_333541_20100924_233407_20100925_000721.pkl,0,,,,
33355,1137_333550_20100925_002237_20100925_005625.pkl,1137_333551_20100925_011137_20100925_014524.pkl,0,,,,
33356,1137_333560_20100925_020007_20100925_023425.pkl,1137_333561_20100925_024907_20100925_032354.pkl,0,,,,
33357,1137_333570_20100925_033737_20100925_041324.pkl,1137_333571_20100925_042637_20100925_045732.pkl,0,,,,
33358,1137_333580_20100925_051537_20100925_055254.pkl,1137_333581_20100925_060507_20100925_064223.pkl,0,,,,
33359,1137_333590_20100925_065407_20100925_073223.pkl,1137_333591_20100925_074337_20100925_082155.pkl,0,,,,
33360,1137_333600_20100925_083307_20100925_091123.pkl,1137_333601_20100925_092307_20100925_100052.pkl,0,,,,
33361,1137_333610_20100925_101237_20100925_105022.pkl,1137_333611_20100925_110237_20100925_113922.pkl,1,25-09-2010 12:06,,,
33362,1137_333620_20100925_115237_20100925_122823.pkl,1137_333621_20100925_124207_20100925_131725.pkl,0,,,,
33363,1137_333630_20100925_133137_20100925_140626.pkl,1137_333631_20100925_142107_20100925_145456.pkl,0,,,,
33364,1137_333640_20100925_151007_20100925_154353.pkl,1137_333641_20100925_155907_20100925_163226.pkl,0,,,,
33365,1137_333650_20100925_164737_20100925_172052.pkl,1137_333651_20100925_173607_20100925_180924.pkl,0,,,,
33366,1137_333660_20100925_182437_20100925_185752.pkl,1137_333661_20100925_191307_20100925_194625.pkl,0,,,,
33434,1137_334340_20100930_092607_20100930_100422.pkl,1137_334341_20100930_101607_20100930_105322.pkl,0,,,,
33436,1137_334360_20100930_124537_20100930_132022.pkl,1137_334361_20100930_133507_20100930_140924.pkl,1,30-09-2010 13:32,,,
33437,1137_334370_20100930_142407_20100930_145825.pkl,1137_334371_20100930_151307_20100930_154653.pkl,0,,,,
33438,1137_334380_20100930_160207_20100930_163522.pkl,1137_334381_20100930_165037_20100930_172923.pkl,0,,,,
33439,1137_334390_20100930_173937_20100930_181252.pkl,1137_334391_20100930_182807_20100930_190153.pkl,0,,,,
33440,1137_334400_20100930_191637_20100930_194952.pkl,1137_334401_20100930_200437_20100930_203756.pkl,1,30-09-2010 20:07,,,
33442,1137_334420_20100930_223007_20100930_230322.pkl,1137_334421_20100930_231837_20100930_235152.pkl,1,30-09-2010 23:30,,,
33443,1137_334430_20101001_000707_20101001_004054.pkl,1137_334431_20101001_005537_20101001_012925.pkl,1,01-10-2010 01:24,,,
33444,1137_334440_20101001_014437_20101001_021853.pkl,1137_334441_20101001_023307_20101001_030752.pkl,0,,,,
33445,1137_334450_20101001_032207_20101001_035723.pkl,1137_334451_20101001_041107_20101001_044654.pkl,1,01-10-2010 05:00,,,
33446,1137_334460_20101001_050007_20101001_053653.pkl,1137_334461_20101001_054907_20101001_062923.pkl,1,01-10-2010 07:26,,,
33447,1137_334470_20101001_063837_20101001_071625.pkl,1137_334471_20101001_072737_20101001_080623.pkl,1,01-10-2010 07:26,,,
33448,1137_334480_20101001_081737_20101001_085554.pkl,1137_334481_20101001_090707_20101001_094524.pkl,0,,,,
33449,1137_334490_20101001_095637_20101001_103423.pkl,1137_334491_20101001_104337_20101001_112353.pkl,1,01-10-2010 10:51,,,
33451,1137_334510_20101001_131537_20101001_135024.pkl,1137_334511_20101001_140507_20101001_143925.pkl,1,01-10-2010 14:24,,,
33452,1137_334520_20101001_145407_20101001_152823.pkl,1137_334521_20101001_154307_20101001_161655.pkl,0,,,,
33453,1137_334530_20101001_163207_20101001_170521.pkl,1137_334531_20101001_172037_20101001_175922.pkl,0,,,,
33454,1137_334540_20101001_180907_20101001_184221.pkl,1137_334541_20101001_185737_20101001_193054.pkl,0,,,,
33455,1137_334550_20101001_194307_20101001_201923.pkl,1137_334551_20101001_203437_20101001_210755.pkl,0,,,,
33456,1137_334560_20101001_212237_20101001_215925.pkl,1137_334561_20101001_221107_20101001_224454.pkl,0,,,,
33457,1137_334570_20101001_225937_20101001_233324.pkl,1137_334571_20101001_234837_20101002_002152.pkl,0,,,,
33458,1137_334580_20101002_003707_20101002_011053.pkl,1137_334581_20101002_012537_20101002_015952.pkl,1,02-10-2010 02:33,,,
33459,1137_334590_20101002_021437_20101002_024855.pkl,1137_334591_20101002_030307_20101002_033822.pkl,1,02-10-2010 02:54,,,
33460,1137_334600_20101002_035207_20101002_042752.pkl,1137_334601_20101002_044107_20101002_051724.pkl,0,,,,
33461,1137_334610_20101002_053007_20101002_060723.pkl,1137_334611_20101002_061937_20101002_070025.pkl,0,,,,
33462,1137_334620_20101002_070837_20101002_074652.pkl,1137_334621_20101002_075807_20101002_083653.pkl,0,,,,
33463,1137_334630_20101002_084737_20101002_092622.pkl,1137_334631_20101002_093737_20101002_101522.pkl,0,,,,
33464,1137_334640_20101002_102737_20101002_110453.pkl,1137_334641_20101002_111407_20101002_115353.pkl,1,02-10-2010 11:29,,,
33465,1137_334650_20101002_120707_20101002_124253.pkl,1137_334651_20101002_125637_20101002_133152.pkl,0,,,,
33466,1137_334660_20101002_134607_20101002_142022.pkl,1137_334661_20101002_143507_20101002_150926.pkl,0,,,,
33467,1137_334670_20101002_152407_20101002_155755.pkl,1137_334671_20101002_161307_20101002_164656.pkl,0,,,,
33468,1137_334680_20101002_170207_20101002_173522.pkl,1137_334681_20101002_175037_20101002_182354.pkl,0,,,,
33469,1137_334690_20101002_183907_20101002_191222.pkl,1137_334691_20101002_192707_20101002_200054.pkl,0,,,,
33471,1137_334710_20101002_215237_20101002_222552.pkl,1137_334711_20101002_224107_20101002_231422.pkl,0,,,,
33472,1137_334720_20101002_232937_20101003_000255.pkl,1137_334721_20101003_001807_20101003_005155.pkl,0,,,,
33473,1137_334730_20101003_010637_20101003_014052.pkl,1137_334731_20101003_015537_20101003_022956.pkl,0,,,,
33474,1137_334740_20101003_024437_20101003_031854.pkl,1137_334741_20101003_033307_20101003_040823.pkl,1,03-10-2010 04:30,,,
33475,1137_334750_20101003_042207_20101003_045824.pkl,1137_334751_20101003_051107_20101003_055053.pkl,0,,,,
33476,1137_334760_20101003_060007_20101003_063755.pkl,1137_334761_20101003_064937_20101003_072755.pkl,1,03-10-2010 07:31,,,
33477,1137_334770_20101003_073907_20101003_081723.pkl,1137_334771_20101003_082837_20101003_090655.pkl,1,03-10-2010 08:10,,,
33478,1137_334780_20101003_091837_20101003_095624.pkl,1137_334781_20101003_100507_20101003_104554.pkl,0,,,,
33479,1137_334790_20101003_105807_20101003_113455.pkl,1137_334791_20101003_114737_20101003_122352.pkl,1,03-10-2010 13:04,,,
33480,1137_334800_20101003_123737_20101003_131255.pkl,1137_334801_20101003_132707_20101003_140154.pkl,1,03-10-2010 13:04,,,
33481,1137_334810_20101003_141607_20101003_145024.pkl,1137_334811_20101003_150537_20101003_153926.pkl,1,03-10-2010 15:20,,,
33482,1137_334820_20101003_155407_20101003_162755.pkl,1137_334821_20101003_164307_20101003_171626.pkl,1,03-10-2010 16:42,,,
33483,1137_334830_20101003_173137_20101003_180456.pkl,1137_334831_20101003_182007_20101003_185353.pkl,0,,,,
33484,1137_334840_20101003_190837_20101003_194152.pkl,1137_334841_20101003_195707_20101003_203025.pkl,0,,,,
33485,1137_334850_20101003_204237_20101003_212155.pkl,1137_334851_20101003_213407_20101003_220721.pkl,0,,,,
33486,1137_334860_20101003_222207_20101003_225521.pkl,1137_334861_20101003_231037_20101003_234424.pkl,1,04-10-2010 00:06,,,
33487,1137_334870_20101003_235937_20101004_003253.pkl,1137_334871_20101004_004807_20101004_012154.pkl,1,04-10-2010 01:38,,,
33488,1137_334880_20101004_013637_20101004_021052.pkl,1137_334881_20101004_022537_20101004_025952.pkl,0,,,,
33489,1137_334890_20101004_031407_20101004_034922.pkl,1137_334891_20101004_040307_20101004_043853.pkl,1,04-10-2010 05:11,,,
33490,1137_334900_20101004_045207_20101004_052853.pkl,1137_334901_20101004_054107_20101004_062122.pkl,0,,,,
33491,1137_334910_20101004_063037_20101004_070822.pkl,1137_334911_20101004_072007_20101004_075825.pkl,0,,,,
33492,1137_334920_20101004_080937_20101004_084752.pkl,1137_334921_20101004_085907_20101004_093725.pkl,1,04-10-2010 09:21,,,
33493,1137_334930_20101004_094907_20101004_102655.pkl,1137_334931_20101004_103537_20101004_111555.pkl,1,04-10-2010 11:48,,,
33494,1137_334940_20101004_112837_20101004_120452.pkl,1137_334941_20101004_121807_20101004_125354.pkl,1,04-10-2010 12:08,,,
33495,1137_334950_20101004_130737_20101004_134254.pkl,1137_334951_20101004_135707_20101004_143124.pkl,1,04-10-2010 14:35,,,
33497,1137_334970_20101004_162407_20101004_165754.pkl,1137_334971_20101004_171307_20101004_174622.pkl,0,,,,
33498,1137_334980_20101004_180137_20101004_183454.pkl,1137_334981_20101004_185007_20101004_192324.pkl,0,,,,
33499,1137_334990_20101004_193507_20101004_201123.pkl,1137_334991_20101004_202637_20101004_205955.pkl,0,,,,
33500,1137_335000_20101004_211507_20101004_215122.pkl,1137_335001_20101004_220337_20101004_223652.pkl,0,,,,
33501,1137_335010_20101004_225207_20101004_232522.pkl,1137_335011_20101004_234037_20101005_001352.pkl,1,05-10-2010 00:32,,,
33502,1137_335020_20101005_002907_20101005_010253.pkl,1137_335021_20101005_011807_20101005_015156.pkl,0,,,,
33503,1137_335030_20101005_020637_20101005_024055.pkl,1137_335031_20101005_025537_20101005_033022.pkl,1,05-10-2010 03:36,,,
33504,1137_335040_20101005_034407_20101005_041954.pkl,1137_335041_20101005_043307_20101005_050924.pkl,1,05-10-2010 05:45,,,
33505,1137_335050_20101005_052207_20101005_055431.pkl,1137_335051_20101005_061137_20101005_065225.pkl,0,,,,
33506,1137_335060_20101005_070037_20101005_073855.pkl,1137_335061_20101005_075007_20101005_082854.pkl,1,05-10-2010 08:26,,,
33508,1137_335080_20101005_101937_20101005_105654.pkl,1137_335081_20101005_110607_20101005_114555.pkl,0,,,,
33509,1137_335090_20101005_115907_20101005_123453.pkl,1137_335091_20101005_124837_20101005_132355.pkl,0,,,,
33510,1137_335100_20101005_133807_20101005_141256.pkl,1137_335101_20101005_142737_20101005_150126.pkl,0,,,,
33511,1137_335110_20101005_151637_20101005_155025.pkl,1137_335111_20101005_160537_20101005_163855.pkl,0,,,,
33512,1137_335120_20101005_165407_20101005_172722.pkl,1137_335121_20101005_174237_20101005_181556.pkl,0,,,,
33513,1137_335130_20101005_183107_20101005_190422.pkl,1137_335131_20101005_191937_20101005_195256.pkl,1,05-10-2010 19:22,,,
33515,1137_335150_20101005_214437_20101005_221752.pkl,1137_335151_20101005_223307_20101005_230622.pkl,1,05-10-2010 23:42,,,
33516,1137_335160_20101005_232137_20101005_235522.pkl,1137_335161_20101006_001037_20101006_004352.pkl,1,06-10-2010 00:49,,,
33517,1137_335170_20101006_005907_20101006_013252.pkl,1137_335171_20101006_014737_20101006_022156.pkl,0,,,,
33518,1137_335180_20101006_023637_20101006_031124.pkl,1137_335181_20101006_032537_20101006_040055.pkl,0,,,,
33519,1137_335190_20101006_041407_20101006_045026.pkl,1137_335191_20101006_050337_20101006_054253.pkl,0,,,,
33520,1137_335200_20101006_055237_20101006_062953.pkl,1137_335201_20101006_064137_20101006_071955.pkl,0,,,,
33521,1137_335210_20101006_073107_20101006_080925.pkl,1137_335211_20101006_082037_20101006_085924.pkl,0,,,,
33522,1137_335220_20101006_091037_20101006_094823.pkl,1137_335221_20101006_095707_20101006_103754.pkl,0,,,,
33523,1137_335230_20101006_105007_20101006_112655.pkl,1137_335231_20101006_114007_20101006_121553.pkl,0,,,,
33524,1137_335240_20101006_122937_20101006_130455.pkl,1137_335241_20101006_131907_20101006_135355.pkl,0,,,,
33525,1137_335250_20101006_140837_20101006_144255.pkl,1137_335251_20101006_145737_20101006_153123.pkl,0,,,,
33526,1137_335260_20101006_154637_20101006_161952.pkl,1137_335261_20101006_163507_20101006_171352.pkl,1,06-10-2010 17:49,,,
33527,1137_335270_20101006_172407_20101006_175722.pkl,1137_335271_20101006_181237_20101006_184552.pkl,1,06-10-2010 17:49,,,
33528,1137_335280_20101006_190037_20101006_193425.pkl,1137_335281_20101006_194907_20101006_202225.pkl,1,06-10-2010 19:43,,,
33529,1137_335290_20101006_203437_20101006_211353.pkl,1137_335291_20101006_212607_20101006_215922.pkl,1,06-10-2010 21:07,,,
33530,1137_335300_20101006_221437_20101006_224752.pkl,1137_335301_20101006_230307_20101006_233622.pkl,0,,,,
33531,1137_335310_20101006_235137_20101007_002455.pkl,1137_335311_20101007_004007_20101007_011355.pkl,1,07-10-2010 01:40,,,
33532,1137_335320_20101007_012907_20101007_020255.pkl,1137_335321_20101007_021737_20101007_025222.pkl,0,,,,
33533,1137_335330_20101007_030637_20101007_034123.pkl,1137_335331_20101007_035537_20101007_043055.pkl,0,,,,
33534,1137_335340_20101007_044437_20101007_052054.pkl,1137_335341_20101007_053337_20101007_061355.pkl,0,,,,
33535,1137_335350_20101007_062237_20101007_070023.pkl,1137_335351_20101007_071207_20101007_075025.pkl,0,,,,
33536,1137_335360_20101007_080137_20101007_083952.pkl,1137_335361_20101007_085107_20101007_092925.pkl,0,,,,
33537,1137_335370_20101007_094107_20101007_101854.pkl,1137_335371_20101007_102737_20101007_110754.pkl,0,,,,
33538,1137_335380_20101007_111237_20101007_114258.pkl,1137_335381_20101007_121007_20101007_124554.pkl,0,,,,
33539,1137_335390_20101007_130007_20101007_133453.pkl,1137_335391_20101007_134907_20101007_142354.pkl,0,,,,
33540,1137_335400_20101007_143837_20101007_151224.pkl,1137_335401_20101007_152737_20101007_160123.pkl,0,,,,
33541,1137_335410_20101007_161637_20101007_164952.pkl,1137_335411_20101007_170507_20101007_174353.pkl,0,,,,
33542,1137_335420_20101007_175337_20101007_182655.pkl,1137_335421_20101007_184207_20101007_191526.pkl,0,,,,
33543,1137_335430_20101007_192737_20101007_200354.pkl,1137_335431_20101007_201907_20101007_205226.pkl,1,07-10-2010 20:58,,,
33544,1137_335440_20101007_210407_20101007_214323.pkl,1137_335441_20101007_215537_20101007_222852.pkl,1,07-10-2010 22:28,,,
33545,1137_335450_20101007_224407_20101007_231722.pkl,1137_335451_20101007_233237_20101008_000625.pkl,0,,,,
33546,1137_335460_20101008_002137_20101008_005455.pkl,1137_335461_20101008_011007_20101008_014354.pkl,0,,,,
33547,1137_335470_20101008_015837_20101008_023252.pkl,1137_335471_20101008_024737_20101008_032224.pkl,1,08-10-2010 03:26,,,
33548,1137_335480_20101008_033637_20101008_041154.pkl,1137_335481_20101008_042537_20101008_050123.pkl,1,08-10-2010 04:19,,,
33549,1137_335490_20101008_051437_20101008_055122.pkl,1137_335491_20101008_060337_20101008_064422.pkl,0,,,,
33550,1137_335500_20101008_065307_20101008_073053.pkl,1137_335501_20101008_074207_20101008_082053.pkl,0,,,,
33551,1137_335510_20101008_083207_20101008_091023.pkl,1137_335511_20101008_092137_20101008_095955.pkl,1,08-10-2010 10:15,,,
33554,1137_335540_20101008_133007_20101008_140454.pkl,1137_335541_20101008_141937_20101008_145354.pkl,0,,,,
33555,1137_335550_20101008_150837_20101008_154222.pkl,1137_335551_20101008_155737_20101008_163054.pkl,0,,,,
33556,1137_335560_20101008_164607_20101008_171954.pkl,1137_335561_20101008_173507_20101008_181354.pkl,0,,,,
33557,1137_335570_20101008_182337_20101008_185652.pkl,1137_335571_20101008_191207_20101008_194455.pkl,1,08-10-2010 20:16,,,
33558,1137_335580_20101008_195711_20101008_203622.pkl,1137_335581_20101008_204837_20101008_212154.pkl,1,08-10-2010 21:22,,,
33559,1137_335590_20101008_213707_20101008_221022.pkl,1137_335591_20101008_222537_20101008_230154.pkl,1,08-10-2010 23:32,,,
33560,1137_335600_20101008_231407_20101008_234722.pkl,1137_335601_20101009_000237_20101009_003624.pkl,0,,,,
33561,1137_335610_20101009_005107_20101009_012453.pkl,1137_335611_20101009_014007_20101009_021354.pkl,1,09-10-2010 01:54,,,
33562,1137_335620_20101009_022837_20101009_030322.pkl,1137_335621_20101009_031737_20101009_035253.pkl,1,09-10-2010 03:25,,,
33563,1137_335630_20101009_040637_20101009_044225.pkl,1137_335631_20101009_045537_20101009_053525.pkl,0,,,,
33564,1137_335640_20101009_054437_20101009_062154.pkl,1137_335641_20101009_063337_20101009_071452.pkl,0,,,,
33565,1137_335650_20101009_072307_20101009_080122.pkl,1137_335651_20101009_081237_20101009_085124.pkl,0,,,,
33568,1137_335680_20101009_122137_20101009_125723.pkl,1137_335681_20101009_131107_20101009_134553.pkl,1,09-10-2010 14:04,,,
33569,1137_335690_20101009_140037_20101009_143455.pkl,1137_335691_20101009_144937_20101009_152323.pkl,0,,,,
33570,1137_335700_20101009_153837_20101009_161225.pkl,1137_335701_20101009_162737_20101009_170052.pkl,0,,,,
33571,1137_335710_20101009_171607_20101009_174922.pkl,1137_335711_20101009_180437_20101009_183753.pkl,1,09-10-2010 19:04,,,
33572,1137_335720_20101009_185307_20101009_192622.pkl,1137_335721_20101009_194137_20101009_201453.pkl,1,09-10-2010 20:01,,,
33573,1137_335730_20101009_202707_20101009_210625.pkl,1137_335731_20101009_211807_20101009_215155.pkl,1,09-10-2010 22:40,,,
33574,1137_335740_20101009_220637_20101009_223952.pkl,1137_335741_20101009_225507_20101009_232855.pkl,1,09-10-2010 22:40,,,
33575,1137_335750_20101009_234337_20101010_001722.pkl,1137_335751_20101010_003237_20101010_010552.pkl,0,,,,
33576,1137_335760_20101010_012107_20101010_015454.pkl,1137_335761_20101010_021007_20101010_024422.pkl,1,10-10-2010 02:27,,,
33577,1137_335770_20101010_025837_20101010_033323.pkl,1137_335771_20101010_034737_20101010_042324.pkl,1,10-10-2010 04:47,,,
33578,1137_335780_20101010_043637_20101010_051256.pkl,1137_335781_20101010_052537_20101010_060556.pkl,1,10-10-2010 06:08,,,
33579,1137_335790_20101010_061437_20101010_065223.pkl,1137_335791_20101010_070407_20101010_074225.pkl,0,,,,
33580,1137_335800_20101010_075337_20101010_083155.pkl,1137_335801_20101010_084307_20101010_092125.pkl,0,,,,
33581,1137_335810_20101010_093307_20101010_101052.pkl,1137_335811_20101010_101937_20101010_110023.pkl,0,,,,
