Orbit Number,Down Orbits,Up Orbits,Labels,EQtime,,,,
33556,1132_335560_20101008_164607_20101008_171954.pkl,1132_335561_20101008_173507_20101008_181354.pkl,0,,,,,
33557,1132_335570_20101008_182337_20101008_185656.pkl,1132_335571_20101008_191207_20101008_194455.pkl,1,08-10-2010 20:16,,,,
33558,1132_335580_20101008_195711_20101008_203622.pkl,1132_335581_20101008_204837_20101008_212154.pkl,1,08-10-2010 21:22,,,,
33559,1132_335590_20101008_213707_20101008_221026.pkl,1132_335591_20101008_222537_20101008_230154.pkl,1,08-10-2010 23:32,,,,
33560,1132_335600_20101008_231407_20101008_234726.pkl,1132_335601_20101009_000237_20101009_003624.pkl,0,,,,,
33561,1132_335610_20101009_005107_20101009_012453.pkl,1132_335611_20101009_014007_20101009_021354.pkl,1,09-10-2010 01:54,,,,
33562,1132_335620_20101009_022837_20101009_030322.pkl,1132_335621_20101009_031737_20101009_035253.pkl,1,09-10-2010 03:25,,,,
33563,1132_335630_20101009_040637_20101009_044225.pkl,1132_335631_20101009_045537_20101009_053525.pkl,0,,,,,
33564,1132_335640_20101009_054437_20101009_062154.pkl,1132_335641_20101009_063337_20101009_071452.pkl,0,,,,,
33565,1132_335650_20101009_072307_20101009_080122.pkl,1132_335651_20101009_081237_20101009_085124.pkl,0,,,,,
33568,1132_335680_20101009_122137_20101009_125723.pkl,1132_335681_20101009_131107_20101009_134553.pkl,1,09-10-2010 14:04,,,,
33569,1132_335690_20101009_140037_20101009_143455.pkl,1132_335691_20101009_144937_20101009_152323.pkl,0,,,,,
33570,1132_335700_20101009_153837_20101009_161225.pkl,1132_335701_20101009_162737_20101009_170056.pkl,0,,,,,
33571,1132_335710_20101009_171607_20101009_174926.pkl,1132_335711_20101009_180437_20101009_183753.pkl,1,09-10-2010 19:04,,,,
33572,1132_335720_20101009_185307_20101009_192626.pkl,1132_335721_20101009_194137_20101009_201453.pkl,1,09-10-2010 20:01,,,,
33573,1132_335730_20101009_202707_20101009_210625.pkl,1132_335731_20101009_211807_20101009_215155.pkl,1,09-10-2010 22:40,,,,
33574,1132_335740_20101009_220637_20101009_223956.pkl,1132_335741_20101009_225507_20101009_232855.pkl,1,09-10-2010 22:40,,,,
33575,1132_335750_20101009_234337_20101010_001722.pkl,1132_335751_20101010_003237_20101010_010556.pkl,0,,,,,
33576,1132_335760_20101010_012107_20101010_015454.pkl,1132_335761_20101010_021007_20101010_024422.pkl,1,10-10-2010 02:27,,,,
33577,1132_335770_20101010_025837_20101010_033323.pkl,1132_335771_20101010_034737_20101010_042323.pkl,1,10-10-2010 04:47,,,,
33578,1132_335780_20101010_043637_20101010_051256.pkl,1132_335781_20101010_052537_20101010_060556.pkl,1,10-10-2010 06:08,,,,
33579,1132_335790_20101010_061437_20101010_065223.pkl,1132_335791_20101010_070407_20101010_074225.pkl,0,,,,,
33580,1132_335800_20101010_075337_20101010_083155.pkl,1132_335801_20101010_084307_20101010_092125.pkl,0,,,,,
33581,1132_335810_20101010_093307_20101010_101052.pkl,1132_335811_20101010_101937_20101010_110023.pkl,0,,,,,
33582,1132_335820_20101010_111237_20101010_114925.pkl,1132_335821_20101010_120237_20101010_123826.pkl,0,,,,,
33583,1132_335830_20101010_125207_20101010_132652.pkl,1132_335831_20101010_134137_20101010_141554.pkl,0,,,,,
33584,1132_335840_20101010_143037_20101010_150455.pkl,1132_335841_20101010_151937_20101010_155322.pkl,0,,,,,
33585,1132_335850_20101010_160837_20101010_164155.pkl,1132_335851_20101010_165707_20101010_173052.pkl,0,,,,,
33586,1132_335860_20101010_174607_20101010_181925.pkl,1132_335861_20101010_183437_20101010_190754.pkl,0,,,,,
33587,1132_335870_20101010_192237_20101010_195555.pkl,1132_335871_20101010_201107_20101010_204422.pkl,0,,,,,
33588,1132_335880_20101010_205637_20101010_213552.pkl,1132_335881_20101010_214807_20101010_222125.pkl,1,10-10-2010 21:44,,,,
33589,1132_335890_20101010_223637_20101010_230955.pkl,1132_335891_20101010_232507_20101010_235826.pkl,0,,,,,
33590,1132_335900_20101011_001337_20101011_004722.pkl,1132_335901_20101011_010207_20101011_013554.pkl,0,,,,,
33591,1132_335910_20101011_015107_20101011_022523.pkl,1132_335911_20101011_023937_20101011_031423.pkl,0,,,,,
33592,1132_335920_20101011_032837_20101011_040355.pkl,1132_335921_20101011_041737_20101011_045352.pkl,0,,,,,
33593,1132_335930_20101011_050637_20101011_054324.pkl,1132_335931_20101011_055537_20101011_063625.pkl,0,,,,,
33594,1132_335940_20101011_064507_20101011_072255.pkl,1132_335941_20101011_073437_20101011_081255.pkl,0,,,,,
33595,1132_335950_20101011_082407_20101011_090223.pkl,1132_335951_20101011_091337_20101011_095155.pkl,0,,,,,
33596,1132_335960_20101011_100337_20101011_104053.pkl,1132_335961_20101011_105037_20101011_113023.pkl,0,,,,,
33597,1132_335970_20101011_114307_20101011_121922.pkl,1132_335971_20101011_123237_20101011_130824.pkl,0,,,,,
33598,1132_335980_20101011_132207_20101011_135655.pkl,1132_335981_20101011_141137_20101011_144553.pkl,0,,,,,
33599,1132_335990_20101011_150037_20101011_153425.pkl,1132_335991_20101011_154937_20101011_162326.pkl,0,,,,,
33600,1132_336000_20101011_163837_20101011_171156.pkl,1132_336001_20101011_172707_20101011_180025.pkl,0,,,,,
33601,1132_336010_20101011_181537_20101011_184855.pkl,1132_336011_20101011_190407_20101011_193724.pkl,0,,,,,
33602,1132_336020_20101011_194937_20101011_202852.pkl,1132_336021_20101011_204107_20101011_211425.pkl,0,,,,,
33603,1132_336030_20101011_212907_20101011_220226.pkl,1132_336031_20101011_221737_20101011_225056.pkl,1,11-10-2010 23:16,,,,
33604,1132_336040_20101011_230607_20101011_233926.pkl,1132_336041_20101011_235437_20101012_002825.pkl,0,,,,,
33605,1132_336050_20101012_004337_20101012_011723.pkl,1132_336051_20101012_013207_20101012_020623.pkl,0,,,,,
33606,1132_336060_20101012_022107_20101012_025523.pkl,1132_336061_20101012_030937_20101012_034456.pkl,0,,,,,
33607,1132_336070_20101012_035837_20101012_043423.pkl,1132_336071_20101012_044737_20101012_052355.pkl,1,12-10-2010 04:59,,,,
33608,1132_336080_20101012_053637_20101012_060931.pkl,1132_336081_20101012_062607_20101012_070653.pkl,0,,,,,
33609,1132_336090_20101012_071507_20101012_075322.pkl,1132_336091_20101012_080437_20101012_084324.pkl,0,,,,,
33610,1132_336100_20101012_085437_20101012_093252.pkl,1132_336101_20101012_094407_20101012_102155.pkl,1,12-10-2010 10:21,,,,
33611,1132_336110_20101012_103407_20101012_111124.pkl,1132_336111_20101012_112107_20101012_120023.pkl,1,12-10-2010 12:01,,,,
33612,1132_336120_20101012_121337_20101012_124924.pkl,1132_336121_20101012_130307_20101012_133826.pkl,0,,,,,
33613,1132_336130_20101012_135237_20101012_142654.pkl,1132_336131_20101012_144137_20101012_151556.pkl,0,,,,,
33614,1132_336140_20101012_153037_20101012_160425.pkl,1132_336141_20101012_161937_20101012_165253.pkl,0,,,,,
33615,1132_336150_20101012_170807_20101012_174155.pkl,1132_336151_20101012_175707_20101012_183024.pkl,0,,,,,
33616,1132_336160_20101012_184507_20101012_191824.pkl,1132_336161_20101012_193337_20101012_200653.pkl,0,,,,,
33618,1132_336180_20101012_215907_20101012_223226.pkl,1132_336181_20101012_224737_20101012_232056.pkl,0,,,,,
33619,1132_336190_20101012_233607_20101013_000925.pkl,1132_336191_20101013_002437_20101013_005825.pkl,0,,,,,
33620,1132_336200_20101013_011307_20101013_014723.pkl,1132_336201_20101013_020207_20101013_023626.pkl,0,,,,,
33621,1132_336210_20101013_025107_20101013_032552.pkl,1132_336211_20101013_033937_20101013_041525.pkl,0,,,,,
33622,1132_336220_20101013_042837_20101013_050455.pkl,1132_336221_20101013_051737_20101013_055755.pkl,0,,,,,
33623,1132_336230_20101013_060707_20101013_064423.pkl,1132_336231_20101013_065607_20101013_073424.pkl,0,,,,,
33624,1132_336240_20101013_074537_20101013_082351.pkl,1132_336241_20101013_083507_20101013_091324.pkl,0,,,,,
33625,1132_336250_20101013_092507_20101013_100253.pkl,1132_336251_20101013_101137_20101013_105222.pkl,0,,,,,
33626,1132_336260_20101013_110437_20101013_114122.pkl,1132_336261_20101013_115437_20101013_123026.pkl,0,,,,,
33628,1132_336280_20101013_142237_20101013_145652.pkl,1132_336281_20101013_151207_20101013_154556.pkl,0,,,,,
33629,1132_336290_20101013_160037_20101013_163425.pkl,1132_336291_20101013_164937_20101013_172254.pkl,0,,,,,
33630,1132_336300_20101013_173807_20101013_181126.pkl,1132_336301_20101013_182637_20101013_185954.pkl,1,13-10-2010 19:20,,,,
33631,1132_336310_20101013_191507_20101013_194826.pkl,1132_336311_20101013_200337_20101013_203654.pkl,0,,,,,
33632,1132_336320_20101013_204837_20101013_212753.pkl,1132_336321_20101013_214007_20101013_221326.pkl,0,,,,,
33633,1132_336330_20101013_222837_20101013_230156.pkl,1132_336331_20101013_231707_20101013_235055.pkl,1,13-10-2010 23:32,,,,
33634,1132_336340_20101014_000537_20101014_003924.pkl,1132_336341_20101014_005437_20101014_012825.pkl,0,,,,,
33635,1132_336350_20101014_014307_20101014_021725.pkl,1132_336351_20101014_023207_20101014_030624.pkl,0,,,,,
33636,1132_336360_20101014_032037_20101014_035553.pkl,1132_336361_20101014_040937_20101014_044552.pkl,0,,,,,
33637,1132_336370_20101014_045837_20101014_053523.pkl,1132_336371_20101014_054807_20101014_062823.pkl,0,,,,,
33638,1132_336380_20101014_063707_20101014_071453.pkl,1132_336381_20101014_072637_20101014_080455.pkl,0,,,,,
33639,1132_336390_20101014_081607_20101014_085422.pkl,1132_336391_20101014_090537_20101014_094355.pkl,1,14-10-2010 10:03,,,,
33640,1132_336400_20101014_095537_20101014_103324.pkl,1132_336401_20101014_104237_20101014_112224.pkl,1,14-10-2010 10:47,,,,
33641,1132_336410_20101014_113507_20101014_121122.pkl,1132_336411_20101014_122507_20101014_130026.pkl,1,14-10-2010 13:58,,,,
33642,1132_336420_20101014_131437_20101014_134924.pkl,1132_336421_20101014_140337_20101014_143756.pkl,1,14-10-2010 13:58,,,,
33643,1132_336430_20101014_145307_20101014_152654.pkl,1132_336431_20101014_154207_20101014_161526.pkl,0,,,,,
33644,1132_336440_20101014_163037_20101014_170356.pkl,1132_336441_20101014_171907_20101014_175252.pkl,0,,,,,
33645,1132_336450_20101014_180737_20101014_184124.pkl,1132_336451_20101014_185607_20101014_192954.pkl,0,,,,,
33646,1132_336460_20101014_194137_20101014_201753.pkl,1132_336461_20101014_203307_20101014_210625.pkl,0,,,,,
33647,1132_336470_20101014_212137_20101014_215455.pkl,1132_336471_20101014_221007_20101014_224325.pkl,0,,,,,
33648,1132_336480_20101014_225837_20101014_233155.pkl,1132_336481_20101014_234707_20101015_002025.pkl,0,,,,,
33649,1132_336490_20101015_003537_20101015_010922.pkl,1132_336491_20101015_012437_20101015_015822.pkl,0,,,,,
33650,1132_336500_20101015_021307_20101015_024725.pkl,1132_336501_20101015_030207_20101015_033653.pkl,0,,,,,
33651,1132_336510_20101015_035037_20101015_042622.pkl,1132_336511_20101015_043937_20101015_051624.pkl,0,,,,,
33652,1132_336520_20101015_052837_20101015_060552.pkl,1132_336521_20101015_061807_20101015_065554.pkl,0,,,,,
33653,1132_336530_20101015_070707_20101015_074525.pkl,1132_336531_20101015_075637_20101015_083523.pkl,0,,,,,
33654,1132_336540_20101015_084637_20101015_092453.pkl,1132_336541_20101015_093607_20101015_101425.pkl,0,,,,,
33655,1132_336550_20101015_102607_20101015_110323.pkl,1132_336551_20101015_111607_20101015_115223.pkl,1,15-10-2010 12:43,,,,
33656,1132_336560_20101015_120537_20101015_124123.pkl,1132_336561_20101015_125507_20101015_133022.pkl,1,15-10-2010 12:43,,,,
33657,1132_336570_20101015_134437_20101015_141926.pkl,1132_336571_20101015_143407_20101015_150756.pkl,0,,,,,
33658,1132_336580_20101015_152307_20101015_155654.pkl,1132_336581_20101015_161137_20101015_164523.pkl,0,,,,,
33659,1132_336590_20101015_170037_20101015_173353.pkl,1132_336591_20101015_174907_20101015_182225.pkl,1,15-10-2010 17:54,,,,
33660,1132_336600_20101015_183737_20101015_191056.pkl,1132_336601_20101015_192607_20101015_195925.pkl,0,,,,,
33661,1132_336610_20101015_201437_20101015_204755.pkl,1132_336611_20101015_210237_20101015_213556.pkl,0,,,,,
33662,1132_336620_20101015_215107_20101015_222426.pkl,1132_336621_20101015_223937_20101015_231256.pkl,1,15-10-2010 23:41,,,,
33663,1132_336630_20101015_232807_20101016_000122.pkl,1132_336631_20101016_001707_20101016_005026.pkl,0,,,,,
33664,1132_336640_20101016_010537_20101016_013922.pkl,1132_336641_20101016_015407_20101016_022826.pkl,0,,,,,
33665,1132_336650_20101016_024307_20101016_031754.pkl,1132_336651_20101016_033207_20101016_040725.pkl,0,,,,,
33666,1132_336660_20101016_042037_20101016_045654.pkl,1132_336661_20101016_051007_20101016_054655.pkl,0,,,,,
33667,1132_336670_20101016_055907_20101016_063624.pkl,1132_336671_20101016_064807_20101016_072625.pkl,0,,,,,
33668,1132_336680_20101016_073737_20101016_081553.pkl,1132_336681_20101016_082707_20101016_090554.pkl,0,,,,,
33669,1132_336690_20101016_091707_20101016_095452.pkl,1132_336691_20101016_100707_20101016_104424.pkl,0,,,,,
33670,1132_336700_20101016_105637_20101016_113325.pkl,1132_336701_20101016_114637_20101016_122223.pkl,0,,,,,
33671,1132_336710_20101016_123607_20101016_131125.pkl,1132_336711_20101016_132537_20101016_140024.pkl,1,16-10-2010 13:27,,,,
33672,1132_336720_20101016_141507_20101016_144853.pkl,1132_336721_20101016_150407_20101016_153755.pkl,1,16-10-2010 15:44,,,,
33673,1132_336730_20101016_155307_20101016_162626.pkl,1132_336731_20101016_164137_20101016_171456.pkl,0,,,,,
33674,1132_336740_20101016_173007_20101016_180355.pkl,1132_336741_20101016_181837_20101016_185225.pkl,0,,,,,
33675,1132_336750_20101016_190707_20101016_194026.pkl,1132_336751_20101016_195537_20101016_202856.pkl,1,16-10-2010 19:51,,,,
33676,1132_336760_20101016_204407_20101016_211726.pkl,1132_336761_20101016_213237_20101016_220556.pkl,0,,,,,
33677,1132_336770_20101016_222107_20101016_225426.pkl,1132_336771_20101016_230937_20101016_234256.pkl,1,16-10-2010 23:59,,,,
33678,1132_336780_20101016_235807_20101017_003126.pkl,1132_336781_20101017_004637_20101017_012053.pkl,0,,,,,
33679,1132_336790_20101017_013537_20101017_020926.pkl,1132_336791_20101017_022407_20101017_025852.pkl,0,,,,,
33680,1132_336800_20101017_031307_20101017_034754.pkl,1132_336801_20101017_040207_20101017_043754.pkl,0,,,,,
33681,1132_336810_20101017_045107_20101017_052722.pkl,1132_336811_20101017_054007_20101017_061724.pkl,0,,,,,
33682,1132_336820_20101017_062907_20101017_070653.pkl,1132_336821_20101017_071837_20101017_075654.pkl,0,,,,,
33683,1132_336830_20101017_080807_20101017_084624.pkl,1132_336831_20101017_085737_20101017_093554.pkl,1,17-10-2010 10:15,,,,
33684,1132_336840_20101017_094737_20101017_102522.pkl,1132_336841_20101017_103737_20101017_111424.pkl,0,,,,,
33685,1132_336850_20101017_112707_20101017_120322.pkl,1132_336851_20101017_121707_20101017_125224.pkl,0,,,,,
33686,1132_336860_20101017_130637_20101017_134121.pkl,1132_336861_20101017_135607_20101017_143026.pkl,0,,,,,
33687,1132_336870_20101017_144507_20101017_151853.pkl,1132_336871_20101017_153407_20101017_160754.pkl,1,17-10-2010 16:24,,,,
33688,1132_336880_20101017_162237_20101017_165624.pkl,1132_336881_20101017_171137_20101017_174454.pkl,0,,,,,
33689,1132_336890_20101017_180007_20101017_183326.pkl,1132_336891_20101017_184837_20101017_192154.pkl,0,,,,,
33690,1132_336900_20101017_193707_20101017_201026.pkl,1132_336901_20101017_202507_20101017_205855.pkl,1,17-10-2010 21:49,,,,
33691,1132_336910_20101017_211337_20101017_215025.pkl,1132_336911_20101017_220207_20101017_223526.pkl,1,17-10-2010 21:49,,,,
33692,1132_336920_20101017_225037_20101017_232356.pkl,1132_336921_20101017_233907_20101018_001252.pkl,0,,,,,
33693,1132_336930_20101018_002737_20101018_010124.pkl,1132_336931_20101018_011637_20101018_015052.pkl,0,,,,,
33694,1132_336940_20101018_020507_20101018_023925.pkl,1132_336941_20101018_025407_20101018_032852.pkl,0,,,,,
33695,1132_336950_20101018_034307_20101018_041824.pkl,1132_336951_20101018_043207_20101018_050822.pkl,0,,,,,
33696,1132_336960_20101018_052107_20101018_055753.pkl,1132_336961_20101018_061007_20101018_064752.pkl,0,,,,,
33697,1132_336970_20101018_065937_20101018_073723.pkl,1132_336971_20101018_074907_20101018_082725.pkl,0,,,,,
33698,1132_336980_20101018_083837_20101018_091655.pkl,1132_336981_20101018_092807_20101018_100625.pkl,0,,,,,
33699,1132_336990_20101018_101807_20101018_105523.pkl,1132_336991_20101018_110807_20101018_114422.pkl,0,,,,,
33700,1132_337000_20101018_115737_20101018_123323.pkl,1132_337001_20101018_124707_20101018_132224.pkl,0,,,,,
33701,1132_337010_20101018_133637_20101018_141122.pkl,1132_337011_20101018_142607_20101018_150023.pkl,0,,,,,
33702,1132_337020_20101018_151507_20101018_154853.pkl,1132_337021_20101018_160407_20101018_163726.pkl,0,,,,,
33703,1132_337030_20101018_165237_20101018_172556.pkl,1132_337031_20101018_174107_20101018_181426.pkl,0,,,,,
33704,1132_337040_20101018_182937_20101018_190256.pkl,1132_337041_20101018_191807_20101018_195124.pkl,0,,,,,
33705,1132_337050_20101018_200637_20101018_203956.pkl,1132_337051_20101018_205507_20101018_212826.pkl,0,,,,,
33706,1132_337060_20101018_214337_20101018_221656.pkl,1132_337061_20101018_223207_20101018_230526.pkl,0,,,,,
33707,1132_337070_20101018_232037_20101018_235356.pkl,1132_337071_20101019_000907_20101019_004226.pkl,0,,,,,
33708,1132_337080_20101019_005737_20101019_013125.pkl,1132_337081_20101019_014637_20101019_022023.pkl,0,,,,,
33709,1132_337090_20101019_023507_20101019_030954.pkl,1132_337091_20101019_032407_20101019_035925.pkl,0,,,,,
33710,1132_337100_20101019_041307_20101019_044854.pkl,1132_337101_20101019_050207_20101019_053855.pkl,0,,,,,
33711,1132_337110_20101019_055107_20101019_062825.pkl,1132_337111_20101019_064007_20101019_071825.pkl,1,19-10-2010 07:33,,,,
33712,1132_337120_20101019_072937_20101019_080754.pkl,1132_337121_20101019_081907_20101019_085754.pkl,1,19-10-2010 08:06,,,,
33713,1132_337130_20101019_090907_20101019_094725.pkl,1132_337131_20101019_095837_20101019_103622.pkl,1,19-10-2010 10:06,,,,
33714,1132_337140_20101019_104837_20101019_112525.pkl,1132_337141_20101019_113837_20101019_121452.pkl,1,19-10-2010 11:16,,,,
33715,1132_337150_20101019_122807_20101019_130325.pkl,1132_337151_20101019_131737_20101019_135225.pkl,0,,,,,
33716,1132_337160_20101019_140707_20101019_144126.pkl,1132_337161_20101019_145607_20101019_152955.pkl,0,,,,,
33717,1132_337170_20101019_154507_20101019_161855.pkl,1132_337171_20101019_163407_20101019_170726.pkl,0,,,,,
33718,1132_337180_20101019_172237_20101019_175556.pkl,1132_337181_20101019_181107_20101019_184453.pkl,0,,,,,
33719,1132_337190_20101019_185937_20101019_193256.pkl,1132_337191_20101019_194807_20101019_202122.pkl,1,19-10-2010 20:39,,,,
33720,1132_337200_20101019_203607_20101019_210925.pkl,1132_337201_20101019_212437_20101019_215755.pkl,0,,,,,
33721,1132_337210_20101019_221307_20101019_224625.pkl,1132_337211_20101019_230137_20101019_233455.pkl,0,,,,,
33722,1132_337220_20101019_235007_20101020_002354.pkl,1132_337221_20101020_003907_20101020_011252.pkl,0,,,,,
33723,1132_337230_20101020_012737_20101020_020124.pkl,1132_337231_20101020_021607_20101020_025051.pkl,0,,,,,
33724,1132_337240_20101020_030507_20101020_033954.pkl,1132_337241_20101020_035407_20101020_042953.pkl,1,20-10-2010 04:09,,,,
33725,1132_337250_20101020_044307_20101020_051922.pkl,1132_337251_20101020_053207_20101020_060923.pkl,1,20-10-2010 06:58,,,,
33726,1132_337260_20101020_062107_20101020_065852.pkl,1132_337261_20101020_071037_20101020_074855.pkl,1,20-10-2010 06:58,,,,
33727,1132_337270_20101020_080007_20101020_083825.pkl,1132_337271_20101020_084937_20101020_092755.pkl,0,,,,,
